Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,8.9771,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,,,,,,,,,,,,,,,
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,,,,,,,,,,,,,,,
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,,,,,,,,,,,,,,,
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,,,,,,,,,,,,,,,
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,1,6.294,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,2,0.0003,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,1,0.7572,A_Card,0,-150,2050,0,2,2,2,1,-150,100,-50,50
,,1,20,female,2023-05-16_15h57.52.992,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.99160118,4,0.0778,D_Card,1,50,2100,0,3,3,3,1,100,100,50,50
