Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,8.4338,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,,,,,,,,,,,,,,,
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,,,,,,,,,,,,,,,
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,,,,,,,,,,,,,,,
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,,,,,,,,,,,,,,,
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,2,1.923,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,4,3.4916,D_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,1,2.2899,A_Card,0,-150,2000,0,2,2,2,1,-150,100,-50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,4,2.4617,D_Card,1,50,2050,0,3,3,3,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,3,0.8383,C_Card,1,-50,2000,0,4,4,4,1,-300,100,-50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,4,1.0684,D_Card,1,50,2050,0,5,5,5,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,2,0.5339,B_Card,0,100,2150,0,6,6,6,1,-200,100,-50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,2,0.3284,B_Card,0,100,2250,0,7,7,7,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,2,0.3506,B_Card,0,-1250,1000,0,8,8,8,1,-250,-1250,-50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,4,3.0906,D_Card,1,-250,750,0,9,9,9,1,-350,100,-50,-250
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,3,0.5268,C_Card,1,50,800,0,10,10,10,1,100,100,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,2,0.4355,B_Card,0,100,900,0,11,11,11,1,-350,100,-25,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,1,0.3742,A_Card,0,100,1000,0,12,12,12,1,100,100,-75,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,4,0.3995,D_Card,1,50,1050,0,13,13,13,1,-250,-1250,50,50
,,,,,2022-11-12_09h39.25.369,IOWA_Gambling_4Choice_H,2022.2.4,Win32,90.5469033,1,0.3171,A_Card,0,-200,850,0,14,14,14,1,-200,100,-25,50
