Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,10.0046,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,,,,,,,,,,,,,,,
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,,,,,,,,,,,,,,,
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,,,,,,,,,,,,,,,
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,,,,,,,,,,,,,,,
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,1,1.7093,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,1.0082,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,3,0.6374,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,4,0.3578,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,4,0.3898,D_Card,1,50,2250,0,4,4,4,1,-300,100,-50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,0.306,B_Card,0,100,2350,0,5,5,5,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,0.4712,B_Card,0,100,2450,0,6,6,6,1,-200,100,-50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,1,0.5034,A_Card,0,100,2550,0,7,7,7,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,1,0.3062,A_Card,0,-250,2300,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,0.275,B_Card,0,100,2400,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,4,0.3045,D_Card,1,50,2450,0,10,10,10,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,3,0.2747,C_Card,1,-25,2425,0,11,11,11,1,-350,100,-25,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,4,0.2385,D_Card,1,50,2475,0,12,12,12,1,100,100,-75,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,1,0.2793,A_Card,0,-250,2225,0,13,13,13,1,-250,-1250,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,0.2492,B_Card,0,100,2325,0,14,14,14,1,-200,100,-25,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,2,0.5679,B_Card,0,100,2425,0,15,15,15,1,100,100,50,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,3,0.9449,C_Card,1,-25,2400,0,16,16,16,1,-300,100,-25,50
,,,,,2023-05-05_16h42.11.695,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.43536404,4,0.4752,D_Card,1,50,2450,0,17,17,17,1,-150,100,-75,50
