Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,7.0022,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,3.3901,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,1.9319,C_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.6579,A_Card,0,-150,2000,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.5678,C_Card,1,50,2050,0,3,3,3,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,1.769,B_Card,0,100,2150,0,4,4,4,1,-300,100,-50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,1.1221,D_Card,1,50,2200,0,5,5,5,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.5858,C_Card,1,-50,2150,0,6,6,6,1,-200,100,-50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,1.5186,B_Card,0,100,2250,0,7,7,7,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,1967.2103,B_Card,0,-1250,1000,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.1637,D_Card,1,-250,750,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.4806,C_Card,1,50,800,0,10,10,10,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.6152,A_Card,0,-350,450,0,11,11,11,1,-350,100,-25,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.4716,C_Card,1,-75,375,0,12,12,12,1,100,100,-75,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.4622,B_Card,0,-1250,-875,0,13,13,13,1,-250,-1250,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.0681,D_Card,1,50,-825,0,14,14,14,1,-200,100,-25,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.4345,C_Card,1,50,-775,0,15,15,15,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.3186,C_Card,1,-25,-800,0,16,16,16,1,-300,100,-25,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.389,B_Card,0,100,-700,0,17,17,17,1,-150,100,-75,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.1331,A_Card,0,100,-600,0,18,18,18,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.4726,D_Card,1,-250,-850,0,19,19,19,1,100,100,-50,-250
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.703,C_Card,1,50,-800,0,20,20,20,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.2564,B_Card,0,100,-700,0,21,21,21,1,-300,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.2851,A_Card,0,100,-600,0,22,22,22,1,100,100,50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.3262,C_Card,1,-50,-650,0,23,23,23,1,-350,100,-50,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.2012,B_Card,0,100,-550,0,24,24,24,1,100,100,-25,50
,,,,,2023-05-02_18h08.50.894,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.4541,B_Card,0,100,-450,0,25,25,25,1,-200,100,-50,50
