Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,0.298,D_Card,1,-250,2600,0,28,28,28,1,100,100,-75,-250
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.466,B_Card,0,100,2700,0,29,29,29,1,100,100,-50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.789,B_Card,0,100,2800,0,30,30,30,1,-350,100,50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,0.336,D_Card,1,50,2850,0,31,31,31,1,-200,-1250,50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,1.019,D_Card,1,50,2900,0,32,32,32,1,-250,100,50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,1,0.403,A_Card,0,100,3000,0,33,33,33,1,100,100,-25,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.318,B_Card,0,100,3100,0,34,34,34,1,100,100,-25,-250
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,2.116,B_Card,0,100,3200,0,35,35,35,1,100,100,50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,1.488,D_Card,1,50,3250,0,36,36,36,1,-150,100,-75,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,0.45,D_Card,1,50,3300,0,37,37,37,1,-300,100,50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,0.333,D_Card,1,50,3350,0,38,38,38,1,100,100,-50,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,0.799,C_Card,1,-75,3275,0,39,39,39,1,100,100,-75,50
,,n1,80,m,2023-01-05_17h30.07.979,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,
