Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,6.2181,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,,,,,,,,,,,,,,,
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,,,,,,,,,,,,,,,
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,,,,,,,,,,,,,,,
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,,,,,,,,,,,,,,,
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,9.625,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.5378,C_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.3841,D_Card,1,50,2200,0,2,2,2,1,-150,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,1.1462,A_Card,0,100,2300,0,3,3,3,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,4.149,B_Card,0,100,2400,0,4,4,4,1,-300,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.3875,B_Card,0,100,2500,0,5,5,5,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.5009,C_Card,1,-50,2450,0,6,6,6,1,-200,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.5913,D_Card,1,50,2500,0,7,7,7,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,1.0492,D_Card,1,50,2550,0,8,8,8,1,-250,-1250,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.8617,B_Card,0,100,2650,0,9,9,9,1,-350,100,-50,-250
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,0.184,A_Card,0,100,2750,0,10,10,10,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.7677,C_Card,1,-25,2725,0,11,11,11,1,-350,100,-25,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.584,D_Card,1,50,2775,0,12,12,12,1,100,100,-75,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.9845,B_Card,0,-1250,1525,0,13,13,13,1,-250,-1250,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,10.0489,A_Card,0,-200,1325,0,14,14,14,1,-200,100,-25,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.7928,D_Card,1,50,1375,0,15,15,15,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.6449,C_Card,1,-25,1350,0,16,16,16,1,-300,100,-25,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,1.1959,D_Card,1,50,1400,0,17,17,17,1,-150,100,-75,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.597,D_Card,1,50,1450,0,18,18,18,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.2809,C_Card,1,-50,1400,0,19,19,19,1,100,100,-50,-250
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.5906,B_Card,0,100,1500,0,20,20,20,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.4593,B_Card,0,100,1600,0,21,21,21,1,-300,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,1.2076,A_Card,0,100,1700,0,22,22,22,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,0.6508,A_Card,0,-350,1350,0,23,23,23,1,-350,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.5487,D_Card,1,50,1400,0,24,24,24,1,100,100,-25,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.3228,C_Card,1,-50,1350,0,25,25,25,1,-200,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.3913,D_Card,1,50,1400,0,26,26,26,1,-250,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,3.3506,D_Card,1,50,1450,0,27,27,27,1,-150,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,1,0.3342,A_Card,0,100,1550,0,28,28,28,1,100,100,-75,-250
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.6315,B_Card,0,100,1650,0,29,29,29,1,100,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.8627,D_Card,1,50,1700,0,30,30,30,1,-350,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.7711,D_Card,1,50,1750,0,31,31,31,1,-200,-1250,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.421,D_Card,1,50,1800,0,32,32,32,1,-250,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.4844,D_Card,1,50,1850,0,33,33,33,1,100,100,-25,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,4,0.1264,D_Card,1,-250,1600,0,34,34,34,1,100,100,-25,-250
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,2.5699,C_Card,1,50,1650,0,35,35,35,1,100,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,3,0.6907,C_Card,1,-75,1575,0,36,36,36,1,-150,100,-75,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,3.8269,B_Card,0,100,1675,0,37,37,37,1,-300,100,50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,0.7817,B_Card,0,100,1775,0,38,38,38,1,100,100,-50,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,2,3.4632,B_Card,0,100,1875,0,39,39,39,1,100,100,-75,50
,,,,,02-28-2023_13h44.59.412,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09254252,,,,,,,,,,,,,,,
