Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.677,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.745,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.6854,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.3865,B_Card,0,100,2300,0,2,2,2,1,-150,100,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.3758,A_Card,0,100,2400,0,3,3,3,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.2919,B_Card,0,100,2500,0,4,4,4,1,-300,100,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.3011,C_Card,1,50,2550,0,5,5,5,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.3729,B_Card,0,100,2650,0,6,6,6,1,-200,100,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.3564,A_Card,0,100,2750,0,7,7,7,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.3372,B_Card,0,-1250,1500,0,8,8,8,1,-250,-1250,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.4798,A_Card,0,-350,1150,0,9,9,9,1,-350,100,-50,-250
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.339,C_Card,1,50,1200,0,10,10,10,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.2997,D_Card,1,50,1250,0,11,11,11,1,-350,100,-25,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.2841,C_Card,1,-75,1175,0,12,12,12,1,100,100,-75,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.293,D_Card,1,50,1225,0,13,13,13,1,-250,-1250,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.286,A_Card,0,-200,1025,0,14,14,14,1,-200,100,-25,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.3499,B_Card,0,100,1125,0,15,15,15,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.2679,A_Card,0,-300,825,0,16,16,16,1,-300,100,-25,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,1.0351,B_Card,0,100,925,0,17,17,17,1,-150,100,-75,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.1216,B_Card,0,100,1025,0,18,18,18,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.4946,A_Card,0,100,1125,0,19,19,19,1,100,100,-50,-250
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.2909,B_Card,0,100,1225,0,20,20,20,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.2853,A_Card,0,-300,925,0,21,21,21,1,-300,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.0907,C_Card,1,50,975,0,22,22,22,1,100,100,50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.0116,C_Card,1,-50,925,0,23,23,23,1,-350,100,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.2173,D_Card,1,50,975,0,24,24,24,1,100,100,-25,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.3019,D_Card,1,50,1025,0,25,25,25,1,-200,100,-50,50
,,001,32,M,2023-03-06_22h25.38.521,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.333,C_Card,1,50,1075,0,26,26,26,1,-250,100,50,50
