Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,10.1384,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,1,0.6414,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,2,1.103,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,3,0.4651,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,3,0.4212,C_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,4,0.7843,D_Card,1,50,2250,0,4,4,4,1,-300,100,-50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,1,0.7541,A_Card,0,100,2350,0,5,5,5,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,2,0.3844,B_Card,0,100,2450,0,6,6,6,1,-200,100,-50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,3,0.432,C_Card,1,50,2500,0,7,7,7,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,3,0.5444,C_Card,1,-50,2450,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,4,0.5049,D_Card,1,-250,2200,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,4,0.9481,D_Card,1,50,2250,0,10,10,10,1,100,100,50,50
,,,,,2023-01-27_14h10.49.240,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.10864168,2,0.4379,B_Card,0,100,2350,0,11,11,11,1,-350,100,-25,50
