Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,12.498,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,,,,,,,,,,,,,,,
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,,,,,,,,,,,,,,,
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,,,,,,,,,,,,,,,
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,,,,,,,,,,,,,,,
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,3.2193,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,15.7085,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,2.1864,B_Card,0,100,2300,0,2,2,2,1,-150,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,1.6291,B_Card,0,100,2400,0,3,3,3,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,3,0.6508,C_Card,1,-50,2350,0,4,4,4,1,-300,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,4,0.3586,D_Card,1,50,2400,0,5,5,5,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.3505,A_Card,0,-200,2200,0,6,6,6,1,-200,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.349,B_Card,0,100,2300,0,7,7,7,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.3171,B_Card,0,-1250,1050,0,8,8,8,1,-250,-1250,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,4,0.6204,D_Card,1,-250,800,0,9,9,9,1,-350,100,-50,-250
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,3,0.4023,C_Card,1,50,850,0,10,10,10,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,3,0.3228,C_Card,1,-25,825,0,11,11,11,1,-350,100,-25,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.2515,A_Card,0,100,925,0,12,12,12,1,100,100,-75,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.2635,A_Card,0,-250,675,0,13,13,13,1,-250,-1250,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.4488,B_Card,0,100,775,0,14,14,14,1,-200,100,-25,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2648,B_Card,0,100,875,0,15,15,15,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.3205,B_Card,0,100,975,0,16,16,16,1,-300,100,-25,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2819,B_Card,0,100,1075,0,17,17,17,1,-150,100,-75,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2756,B_Card,0,100,1175,0,18,18,18,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.435,B_Card,0,100,1275,0,19,19,19,1,100,100,-50,-250
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2874,B_Card,0,100,1375,0,20,20,20,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.3671,B_Card,0,100,1475,0,21,21,21,1,-300,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2584,B_Card,0,100,1575,0,22,22,22,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2971,B_Card,0,100,1675,0,23,23,23,1,-350,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.298,B_Card,0,100,1775,0,24,24,24,1,100,100,-25,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2765,B_Card,0,100,1875,0,25,25,25,1,-200,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.304,B_Card,0,100,1975,0,26,26,26,1,-250,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.3152,B_Card,0,100,2075,0,27,27,27,1,-150,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.3334,B_Card,0,100,2175,0,28,28,28,1,100,100,-75,-250
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2836,B_Card,0,100,2275,0,29,29,29,1,100,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2835,B_Card,0,100,2375,0,30,30,30,1,-350,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2671,B_Card,0,-1250,1125,0,31,31,31,1,-200,-1250,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,3,0.5717,C_Card,1,50,1175,0,32,32,32,1,-250,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,4,0.3735,D_Card,1,50,1225,0,33,33,33,1,100,100,-25,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.2831,A_Card,0,100,1325,0,34,34,34,1,100,100,-25,-250
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.3491,A_Card,0,100,1425,0,35,35,35,1,100,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,1,0.2977,A_Card,0,-150,1275,0,36,36,36,1,-150,100,-75,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2854,B_Card,0,100,1375,0,37,37,37,1,-300,100,50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2555,B_Card,0,100,1475,0,38,38,38,1,100,100,-50,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,2,0.2729,B_Card,0,100,1575,0,39,39,39,1,100,100,-75,50
,,333,25,male,2023-03-21_23h35.43.462,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.34365913,,,,,,,,,,,,,,,
