Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.0437,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,,,,,,,,,,,,,,,
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,1,3.9381,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,2,0.5848,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,3,0.7057,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-01-27_14h12.34.077,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.07538185,3,1.154,C_Card,1,50,2200,0,3,3,3,1,100,100,50,50
