Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.4016,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,,,,,,,,,,,,,,,
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,,,,,,,,,,,,,,,
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,,,,,,,,,,,,,,,
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,,,,,,,,,,,,,,,
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,1,1.8972,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,2,0.3516,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,3,0.2903,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-06_11h47.47.050,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53089654,2,0.1815,B_Card,0,100,2250,0,3,3,3,1,100,100,50,50
