Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.28,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,,,,,,,,,,,,,,,
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,,,,,,,,,,,,,,,
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,,,,,,,,,,,,,,,
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,,,,,,,,,,,,,,,
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,1,0.5773,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,2,0.3228,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,3,0.6935,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,vini,35,male,2023-07-10_14h37.24.339,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.53798523,4,0.9025,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
