Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.6943,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,,,,,,,,,,,,,,,
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,,,,,,,,,,,,,,,
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,,,,,,,,,,,,,,,
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,,,,,,,,,,,,,,,
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,1,3.0393,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,1,0.9843,A_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,1,0.4174,A_Card,0,-150,2050,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,2,0.2893,B_Card,0,100,2150,0,3,3,3,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,2,0.266,B_Card,0,100,2250,0,4,4,4,1,-300,100,-50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.3502,C_Card,1,50,2300,0,5,5,5,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.2678,C_Card,1,-50,2250,0,6,6,6,1,-200,100,-50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.3209,C_Card,1,50,2300,0,7,7,7,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,2,0.4721,B_Card,0,-1250,1050,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,1,0.2674,A_Card,0,-350,700,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.3063,C_Card,1,50,750,0,10,10,10,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,4,0.3373,D_Card,1,50,800,0,11,11,11,1,-350,100,-25,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.4669,C_Card,1,-75,725,0,12,12,12,1,100,100,-75,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,2,0.4216,B_Card,0,-1250,-525,0,13,13,13,1,-250,-1250,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,2,11.5997,B_Card,0,100,-425,0,14,14,14,1,-200,100,-25,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,4,2.0507,D_Card,1,50,-375,0,15,15,15,1,100,100,50,50
,,,,,2023-05-09_11h41.50.666,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.31363088,3,0.2499,C_Card,1,-25,-400,0,16,16,16,1,-300,100,-25,50
