Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.1761,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,,,,,,,,,,,,,,,
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,,,,,,,,,,,,,,,
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,,,,,,,,,,,,,,,
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,,,,,,,,,,,,,,,
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,1,21.0305,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,2,0.8543,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,2,0.4583,B_Card,0,100,2300,0,2,2,2,1,-150,100,-50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,1,0.0038,A_Card,0,100,2400,0,3,3,3,1,100,100,50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,3,0.471,C_Card,1,-50,2350,0,4,4,4,1,-300,100,-50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,3,0.3092,C_Card,1,50,2400,0,5,5,5,1,100,100,50,50
,,5454,4554,4545,2023-05-05_10h09.33.899,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.9850075,3,0.3341,C_Card,1,-50,2350,0,6,6,6,1,-200,100,-50,50
