Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.0368,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,,,,,,,,,,,,,,,
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,3,2.2248,C_Card,1,50,2050,0,0,0,0,1,100,100,50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.3504,B_Card,0,100,2150,0,1,1,1,1,100,100,50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,3,0.3054,C_Card,1,-50,2100,0,2,2,2,1,-150,100,-50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.134,B_Card,0,100,2200,0,3,3,3,1,100,100,50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.3002,B_Card,0,100,2300,0,4,4,4,1,-300,100,-50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.2668,B_Card,0,100,2400,0,5,5,5,1,100,100,50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.084,B_Card,0,100,2500,0,6,6,6,1,-200,100,-50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.306,B_Card,0,100,2600,0,7,7,7,1,100,100,50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,2,0.3229,B_Card,0,-1250,1350,0,8,8,8,1,-250,-1250,-50,50
,,001,40,male,2023-08-14_15h32.46.409,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0528465,1,0.1976,A_Card,0,-350,1000,0,9,9,9,1,-350,100,-50,-250
