Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.9715,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,,,,,,,,,,,,,,,
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,,,,,,,,,,,,,,,
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,,,,,,,,,,,,,,,
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,,,,,,,,,,,,,,,
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,1,0.7125,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,1.3543,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,1,0.3805,A_Card,0,-150,2050,0,2,2,2,1,-150,100,-50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,0.0512,B_Card,0,100,2150,0,3,3,3,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,3,0.6488,C_Card,1,-50,2100,0,4,4,4,1,-300,100,-50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,4,0.4927,D_Card,1,50,2150,0,5,5,5,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,0.4006,B_Card,0,100,2250,0,6,6,6,1,-200,100,-50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,0.6117,B_Card,0,100,2350,0,7,7,7,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,0.4579,B_Card,0,-1250,1100,0,8,8,8,1,-250,-1250,-50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,3,0.271,C_Card,1,-50,1050,0,9,9,9,1,-350,100,-50,-250
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,4,0.2346,D_Card,1,50,1100,0,10,10,10,1,100,100,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,1,0.2598,A_Card,0,-350,750,0,11,11,11,1,-350,100,-25,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,3,0.3258,C_Card,1,-75,675,0,12,12,12,1,100,100,-75,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,4,0.3525,D_Card,1,50,725,0,13,13,13,1,-250,-1250,50,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,3,0.4922,C_Card,1,-25,700,0,14,14,14,1,-200,100,-25,50
,,1,,,2022-12-09_12h52.04.087,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.45218232,2,0.702,B_Card,0,100,800,0,15,15,15,1,100,100,50,50
