Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,2.1472,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,,,,,,,,,,,,,,,
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,,,,,,,,,,,,,,,
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,,,,,,,,,,,,,,,
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,,,,,,,,,,,,,,,
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,1,2.2668,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,2,0.8047,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,3,0.6338,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2022-11-24_11h04.18.396,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.12144532,4,0.4335,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
