Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,7.407,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,3.79,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,2.063,D_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,1,1.367,A_Card,0,-150,2000,0,2,2,2,1,-150,100,-50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.877,B_Card,0,100,2100,0,3,3,3,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,1.163,B_Card,0,100,2200,0,4,4,4,1,-300,100,-50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.865,B_Card,0,100,2300,0,5,5,5,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.745,B_Card,0,100,2400,0,6,6,6,1,-200,100,-50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.697,B_Card,0,100,2500,0,7,7,7,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,2,0.929,B_Card,0,-1250,1250,0,8,8,8,1,-250,-1250,-50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,1,1.232,A_Card,0,-350,900,0,9,9,9,1,-350,100,-50,-250
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,0.551,C_Card,1,50,950,0,10,10,10,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,0.781,C_Card,1,-25,925,0,11,11,11,1,-350,100,-25,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,1.318,D_Card,1,50,975,0,12,12,12,1,100,100,-75,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,0.416,D_Card,1,50,1025,0,13,13,13,1,-250,-1250,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,0.984,C_Card,1,-25,1000,0,14,14,14,1,-200,100,-25,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,1.749,C_Card,1,50,1050,0,15,15,15,1,100,100,50,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,4,1.401,D_Card,1,50,1100,0,16,16,16,1,-300,100,-25,50
,,100,27,Male,2022-11-18_09h13.05.080,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,62.5,3,0.984,C_Card,1,-75,1025,0,17,17,17,1,-150,100,-75,50
