Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,81.6466,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,,,,,,,,,,,,,,,
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,,,,,,,,,,,,,,,
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,,,,,,,,,,,,,,,
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,,,,,,,,,,,,,,,
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.8537,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,1.7171,D_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.9665,B_Card,0,100,2250,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.7749,B_Card,0,100,2350,0,3,3,3,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.3085,B_Card,0,100,2450,0,4,4,4,1,-300,100,-50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,0.3368,D_Card,1,50,2500,0,5,5,5,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,0.3228,D_Card,1,50,2550,0,6,6,6,1,-200,100,-50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,0.2956,D_Card,1,50,2600,0,7,7,7,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,0.3505,D_Card,1,50,2650,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.3171,B_Card,0,100,2750,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.7162,B_Card,0,100,2850,0,10,10,10,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.2769,B_Card,0,100,2950,0,11,11,11,1,-350,100,-25,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.5003,B_Card,0,100,3050,0,12,12,12,1,100,100,-75,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,2,0.2731,B_Card,0,-1250,1800,0,13,13,13,1,-250,-1250,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,1,0.6652,A_Card,0,-200,1600,0,14,14,14,1,-200,100,-25,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,3,0.3021,C_Card,1,50,1650,0,15,15,15,1,100,100,50,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,0.4782,D_Card,1,50,1700,0,16,16,16,1,-300,100,-25,50
,,,,,2023-05-11_16h24.31.160,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.04563468,4,3.3726,D_Card,1,50,1750,0,17,17,17,1,-150,100,-75,50
