Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.387,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,,,,,,,,,,,,,,,
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,,,,,,,,,,,,,,,
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,,,,,,,,,,,,,,,
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,,,,,,,,,,,,,,,
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,1,1.1269,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,3,0.4185,C_Card,1,50,2150,0,1,1,1,1,100,100,50,50
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,2,0.6663,B_Card,0,100,2250,0,2,2,2,1,-150,100,-50,50
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,4,0.3338,D_Card,1,50,2300,0,3,3,3,1,100,100,50,50
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,3,0.2471,C_Card,1,-50,2250,0,4,4,4,1,-300,100,-50,50
,,,,,2022-11-02_14h48.39.586,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.07088364,,,,,,,,,,,,,,,
