Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.7034,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,2.5422,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,1.5662,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.6537,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,0.4513,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.4671,C_Card,1,-50,2150,0,4,4,4,1,-300,100,-50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.71,C_Card,1,50,2200,0,5,5,5,1,100,100,50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.4951,B_Card,0,100,2300,0,6,6,6,1,-200,100,-50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.3754,A_Card,0,100,2400,0,7,7,7,1,100,100,50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,4,2.5166,D_Card,1,50,2450,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-06-07_02h36.43.226,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,2.0626,C_Card,1,-50,2400,0,9,9,9,1,-350,100,-50,-250
