Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,1.6171,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,,,,,,,,,,,,,,,
,,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,,,,,,,,,,,,,,,
,,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,,,,,,,,,,,,,,,
,,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,,,,,,,,,,,,,,,
,,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,1,16.0471,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,1,1,1,2022-11-02_09h34.58.845,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.79430758,2,2.1691,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
