Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,62.839,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,,,,,,,,,,,,,,,
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,18.0632,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.9726,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.0861,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.0003,B_Card,0,100,2250,0,3,3,3,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,1,0.2325,A_Card,0,-300,1950,0,4,4,4,1,-300,100,-50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.0003,B_Card,0,100,2050,0,5,5,5,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.2547,B_Card,0,100,2150,0,6,6,6,1,-200,100,-50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.3076,B_Card,0,100,2250,0,7,7,7,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.3539,C_Card,1,-50,2200,0,8,8,8,1,-250,-1250,-50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.1483,B_Card,0,100,2300,0,9,9,9,1,-350,100,-50,-250
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.267,C_Card,1,50,2350,0,10,10,10,1,100,100,50,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,3,0.3169,C_Card,1,-25,2325,0,11,11,11,1,-350,100,-25,50
,,5,f,v,2023-05-09_20h17.46.344,IOWA_Gambling_4Choice_H,2022.2.4,MacIntel,60.0024001,2,0.6321,B_Card,0,100,2425,0,12,12,12,1,100,100,-75,50
