Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,2,0.2614,B_Card,0,100,1800,0,27,27,27,1,-150,100,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,3,0.4987,C_Card,1,-75,1725,0,28,28,28,1,100,100,-75,-250
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,4,0.3254,D_Card,1,50,1775,0,29,29,29,1,100,100,-50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,3,0.3665,C_Card,1,50,1825,0,30,30,30,1,-350,100,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,3,0.2482,C_Card,1,50,1875,0,31,31,31,1,-200,-1250,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,3,0.8362,C_Card,1,50,1925,0,32,32,32,1,-250,100,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,3,0.3941,C_Card,1,-25,1900,0,33,33,33,1,100,100,-25,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,4,1.5078,D_Card,1,-250,1650,0,34,34,34,1,100,100,-25,-250
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,1,0.5494,A_Card,0,100,1750,0,35,35,35,1,100,100,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,1,0.5029,A_Card,0,-150,1600,0,36,36,36,1,-150,100,-75,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,1,0.668,A_Card,0,-300,1300,0,37,37,37,1,-300,100,50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,1,0.4614,A_Card,0,100,1400,0,38,38,38,1,100,100,-50,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,1,0.3952,A_Card,0,100,1500,0,39,39,39,1,100,100,-75,50
,,gary,31,M,2023-05-22_08h43.45.916,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.81934558,,,,,,,,,,,,,,,
