Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.217,C_Card,1,50,2350,0,27,27,27,1,-150,100,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,1,0.0313,A_Card,0,100,2450,0,28,28,28,1,100,100,-75,-250
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,1,0.3652,A_Card,0,100,2550,0,29,29,29,1,100,100,-50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,1,0.2505,A_Card,0,-350,2200,0,30,30,30,1,-350,100,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.2747,C_Card,1,50,2250,0,31,31,31,1,-200,-1250,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.3665,C_Card,1,50,2300,0,32,32,32,1,-250,100,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.3183,C_Card,1,-25,2275,0,33,33,33,1,100,100,-25,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.2331,C_Card,1,-25,2250,0,34,34,34,1,100,100,-25,-250
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.2586,C_Card,1,50,2300,0,35,35,35,1,100,100,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.2119,C_Card,1,-75,2225,0,36,36,36,1,-150,100,-75,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,3,0.2394,C_Card,1,50,2275,0,37,37,37,1,-300,100,50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,2,0.4013,B_Card,0,100,2375,0,38,38,38,1,100,100,-50,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,2,0.4519,B_Card,0,100,2475,0,39,39,39,1,100,100,-75,50
,,Ro,28,male,2023-06-15_09h06.36.785,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.05645307,,,,,,,,,,,,,,,
