Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,12.3648,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,,,,,,,,,,,,,,,
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,,,,,,,,,,,,,,,
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,,,,,,,,,,,,,,,
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,,,,,,,,,,,,,,,
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,2,8.3734,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,2,4.4947,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,3,2.0418,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,2,0.8692,B_Card,0,100,2250,0,3,3,3,1,100,100,50,50
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,2,1.7998,B_Card,0,100,2350,0,4,4,4,1,-300,100,-50,50
,,549,33,female,2023-05-19_17h09.47.285,IOWA_Gambling_4Choice_H,2022.2.4,Win32,58.90322201,4,1.4628,D_Card,1,50,2400,0,5,5,5,1,100,100,50,50
