Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,7.7052,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,,,,,,,,,,,,,,,
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,,,,,,,,,,,,,,,
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,,,,,,,,,,,,,,,
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,,,,,,,,,,,,,,,
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,1,4.3176,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,2.1216,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,3,1.8946,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,4,1.0642,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,1,1.3689,A_Card,0,-300,1900,0,4,4,4,1,-300,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.8716,B_Card,0,100,2000,0,5,5,5,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,3,1.3922,C_Card,1,-50,1950,0,6,6,6,1,-200,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,4,0.6344,D_Card,1,50,2000,0,7,7,7,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,3,1.0842,C_Card,1,-50,1950,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,4,0.8135,D_Card,1,-250,1700,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,3,0.5182,C_Card,1,50,1750,0,10,10,10,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,3,0.7215,C_Card,1,-25,1725,0,11,11,11,1,-350,100,-25,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,4,0.4348,D_Card,1,50,1775,0,12,12,12,1,100,100,-75,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,1,0.4883,A_Card,0,-250,1525,0,13,13,13,1,-250,-1250,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3853,B_Card,0,100,1625,0,14,14,14,1,-200,100,-25,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3397,B_Card,0,100,1725,0,15,15,15,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.4794,B_Card,0,100,1825,0,16,16,16,1,-300,100,-25,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.397,B_Card,0,100,1925,0,17,17,17,1,-150,100,-75,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.4349,B_Card,0,100,2025,0,18,18,18,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3614,B_Card,0,100,2125,0,19,19,19,1,100,100,-50,-250
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.4266,B_Card,0,100,2225,0,20,20,20,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3304,B_Card,0,100,2325,0,21,21,21,1,-300,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3239,B_Card,0,100,2425,0,22,22,22,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3959,B_Card,0,100,2525,0,23,23,23,1,-350,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3307,B_Card,0,100,2625,0,24,24,24,1,100,100,-25,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.2906,B_Card,0,100,2725,0,25,25,25,1,-200,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.2775,B_Card,0,100,2825,0,26,26,26,1,-250,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3635,B_Card,0,100,2925,0,27,27,27,1,-150,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.6733,B_Card,0,100,3025,0,28,28,28,1,100,100,-75,-250
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3974,B_Card,0,100,3125,0,29,29,29,1,100,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.2562,B_Card,0,100,3225,0,30,30,30,1,-350,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3167,B_Card,0,-1250,1975,0,31,31,31,1,-200,-1250,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.9554,B_Card,0,100,2075,0,32,32,32,1,-250,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.457,B_Card,0,100,2175,0,33,33,33,1,100,100,-25,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3098,B_Card,0,100,2275,0,34,34,34,1,100,100,-25,-250
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.3804,B_Card,0,100,2375,0,35,35,35,1,100,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.4745,B_Card,0,100,2475,0,36,36,36,1,-150,100,-75,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.541,B_Card,0,100,2575,0,37,37,37,1,-300,100,50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.6685,B_Card,0,100,2675,0,38,38,38,1,100,100,-50,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,2,0.4018,B_Card,0,100,2775,0,39,39,39,1,100,100,-75,50
,,,,,2023-05-22_11h49.52.330,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.09615385,,,,,,,,,,,,,,,
