Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,5.7266,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,,,,,,,,,,,,,,,
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,,,,,,,,,,,,,,,
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,,,,,,,,,,,,,,,
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,,,,,,,,,,,,,,,
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,2.1423,C_Card,1,50,2050,0,0,0,0,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,2.9918,D_Card,1,50,2100,0,1,1,1,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.6819,C_Card,1,-50,2050,0,2,2,2,1,-150,100,-50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.3988,D_Card,1,50,2100,0,3,3,3,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.3828,C_Card,1,-50,2050,0,4,4,4,1,-300,100,-50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.3025,D_Card,1,50,2100,0,5,5,5,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.3005,C_Card,1,-50,2050,0,6,6,6,1,-200,100,-50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.2266,D_Card,1,50,2100,0,7,7,7,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.2781,C_Card,1,-50,2050,0,8,8,8,1,-250,-1250,-50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.3644,D_Card,1,-250,1800,0,9,9,9,1,-350,100,-50,-250
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.2359,C_Card,1,50,1850,0,10,10,10,1,100,100,50,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.4001,D_Card,1,50,1900,0,11,11,11,1,-350,100,-25,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,3,0.3534,C_Card,1,-75,1825,0,12,12,12,1,100,100,-75,50
,,,,,2023-06-03_23h35.56.158,IOWA_Gambling_4Choice_H,2022.2.4,Win32,59.93407252,4,0.919,D_Card,1,50,1875,0,13,13,13,1,-250,-1250,50,50
