Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,7.4519,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,,,,,,,,,,,,,,,
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,,,,,,,,,,,,,,,
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,,,,,,,,,,,,,,,
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,,,,,,,,,,,,,,,
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,1,2.9001,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,2,0.5054,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,3,0.3682,C_Card,1,-50,2150,0,2,2,2,1,-150,100,-50,50
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,4,0.3682,D_Card,1,50,2200,0,3,3,3,1,100,100,50,50
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,1,0.7924,A_Card,0,-300,1900,0,4,4,4,1,-300,100,-50,50
,,,,,02-28-2023_12h04.55.919,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0024001,2,0.5001,B_Card,0,100,2000,0,5,5,5,1,100,100,50,50
