Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,5.8609,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,,,,,,,,,,,,,,,
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,,,,,,,,,,,,,,,
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,,,,,,,,,,,,,,,
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,,,,,,,,,,,,,,,
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,1,13.4135,A_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,1.2091,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3788,B_Card,0,100,2300,0,2,2,2,1,-150,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.5349,B_Card,0,100,2400,0,3,3,3,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.5343,B_Card,0,100,2500,0,4,4,4,1,-300,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3328,B_Card,0,100,2600,0,5,5,5,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,1,0.3348,A_Card,0,-200,2400,0,6,6,6,1,-200,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.0718,B_Card,0,100,2500,0,7,7,7,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.2335,C_Card,1,-50,2450,0,8,8,8,1,-250,-1250,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,4,0.3355,D_Card,1,-250,2200,0,9,9,9,1,-350,100,-50,-250
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,4,0.3399,D_Card,1,50,2250,0,10,10,10,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.1343,C_Card,1,-25,2225,0,11,11,11,1,-350,100,-25,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.3345,C_Card,1,-75,2150,0,12,12,12,1,100,100,-75,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.3666,C_Card,1,50,2200,0,13,13,13,1,-250,-1250,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.4008,C_Card,1,-25,2175,0,14,14,14,1,-200,100,-25,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,2.9701,C_Card,1,50,2225,0,15,15,15,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.5391,C_Card,1,-25,2200,0,16,16,16,1,-300,100,-25,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.4672,C_Card,1,-75,2125,0,17,17,17,1,-150,100,-75,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,2.9364,C_Card,1,50,2175,0,18,18,18,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.3707,C_Card,1,-50,2125,0,19,19,19,1,100,100,-50,-250
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,3,0.4334,C_Card,1,50,2175,0,20,20,20,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,4,1.1016,D_Card,1,50,2225,0,21,21,21,1,-300,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,4,0.0669,D_Card,1,50,2275,0,22,22,22,1,100,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3087,B_Card,0,100,2375,0,23,23,23,1,-350,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.2444,B_Card,0,100,2475,0,24,24,24,1,100,100,-25,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3792,B_Card,0,100,2575,0,25,25,25,1,-200,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3002,B_Card,0,100,2675,0,26,26,26,1,-250,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3335,B_Card,0,100,2775,0,27,27,27,1,-150,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3672,B_Card,0,100,2875,0,28,28,28,1,100,100,-75,-250
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3407,B_Card,0,100,2975,0,29,29,29,1,100,100,-50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.434,B_Card,0,100,3075,0,30,30,30,1,-350,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3675,B_Card,0,-1250,1825,0,31,31,31,1,-200,-1250,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,1.0007,B_Card,0,100,1925,0,32,32,32,1,-250,100,50,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,4,0.1668,D_Card,1,50,1975,0,33,33,33,1,100,100,-25,50
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3072,B_Card,0,100,2075,0,34,34,34,1,100,100,-25,-250
,,5,554545,544545,2023-05-04_09h50.18.279,IOWA_Gambling_4Choice_H,2022.2.4,Win32,29.96254682,2,0.3659,B_Card,0,100,2175,0,35,35,35,1,100,100,50,50
