Instruct1_Resp.keys,Instruct1_Resp.rt,participant,age,sex,date,expName,psychopyVersion,OS,frameRate,ChoiceResp.keys,ChoiceResp.rt,Chosen_Card,GoodDeck?,GainsLosses,TotalinBank,ChoiceBlock.thisRepN,ChoiceBlock.thisTrialN,ChoiceBlock.thisN,ChoiceBlock.thisIndex,ChoiceBlock.ran,A_Outcome,B_Outcome,C_Outcome,D_Outcome
space,0.8931,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,,,,,,,,,,,,,,,
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,,,,,,,,,,,,,,,
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,,,,,,,,,,,,,,,
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,,,,,,,,,,,,,,,
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.6038,B_Card,0,100,2100,0,0,0,0,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,1.6312,B_Card,0,100,2200,0,1,1,1,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.4027,B_Card,0,100,2300,0,2,2,2,1,-150,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3515,B_Card,0,100,2400,0,3,3,3,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.7434,B_Card,0,100,2500,0,4,4,4,1,-300,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.382,B_Card,0,100,2600,0,5,5,5,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.7924,B_Card,0,100,2700,0,6,6,6,1,-200,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,3,0.3938,C_Card,1,50,2750,0,7,7,7,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.4058,B_Card,0,-1250,1500,0,8,8,8,1,-250,-1250,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.2845,B_Card,0,100,1600,0,9,9,9,1,-350,100,-50,-250
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3463,B_Card,0,100,1700,0,10,10,10,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3221,B_Card,0,100,1800,0,11,11,11,1,-350,100,-25,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3488,B_Card,0,100,1900,0,12,12,12,1,100,100,-75,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.399,B_Card,0,-1250,650,0,13,13,13,1,-250,-1250,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.7151,B_Card,0,100,750,0,14,14,14,1,-200,100,-25,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.323,B_Card,0,100,850,0,15,15,15,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.4115,B_Card,0,100,950,0,16,16,16,1,-300,100,-25,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,3,0.3648,C_Card,1,-75,875,0,17,17,17,1,-150,100,-75,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.9926,B_Card,0,100,975,0,18,18,18,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3508,B_Card,0,100,1075,0,19,19,19,1,100,100,-50,-250
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.2997,B_Card,0,100,1175,0,20,20,20,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,1,0.325,A_Card,0,-300,875,0,21,21,21,1,-300,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.2901,B_Card,0,100,975,0,22,22,22,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3018,B_Card,0,100,1075,0,23,23,23,1,-350,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3285,B_Card,0,100,1175,0,24,24,24,1,100,100,-25,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3129,B_Card,0,100,1275,0,25,25,25,1,-200,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.4182,B_Card,0,100,1375,0,26,26,26,1,-250,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3077,B_Card,0,100,1475,0,27,27,27,1,-150,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.2909,B_Card,0,100,1575,0,28,28,28,1,100,100,-75,-250
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.9316,B_Card,0,100,1675,0,29,29,29,1,100,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.4178,B_Card,0,100,1775,0,30,30,30,1,-350,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3597,B_Card,0,-1250,525,0,31,31,31,1,-200,-1250,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,4,1.908,D_Card,1,50,575,0,32,32,32,1,-250,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,4,0.2687,D_Card,1,50,625,0,33,33,33,1,100,100,-25,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,4,0.3521,D_Card,1,-250,375,0,34,34,34,1,100,100,-25,-250
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3014,B_Card,0,100,475,0,35,35,35,1,100,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.235,B_Card,0,100,575,0,36,36,36,1,-150,100,-75,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.3901,B_Card,0,100,675,0,37,37,37,1,-300,100,50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,0.9069,B_Card,0,100,775,0,38,38,38,1,100,100,-50,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,2,3.4005,B_Card,0,100,875,0,39,39,39,1,100,100,-75,50
,,888,33,female,2023-05-19_17h56.33.872,IOWA_Gambling_4Choice_H,2022.2.4,Win32,60.0276127,,,,,,,,,,,,,,,
